loss,root_mean_squared_error,val_loss,val_root_mean_squared_error,Epoch,Modell
7.380019087577239e-05,0.008590703830122948,0.0003646837722044438,0.019096694886684418,11,Modell 37
6.765092985006049e-05,0.00822501815855503,0.0003902070166077465,0.019753659144043922,12,Modell 37
6.430660141631961e-05,0.008019139990210533,0.0006043720059096813,0.024583978578448296,13,Modell 37
6.403602310456336e-05,0.008002251386642456,0.000335643591824919,0.018320579081773758,14,Modell 37
6.291320460150018e-05,0.007931784726679325,0.0005386756965890527,0.023209387436509132,15,Modell 37
6.348566239466891e-05,0.007967788726091385,0.0005018899100832641,0.022402899339795113,16,Modell 37
6.386531458701938e-05,0.007991577498614788,0.0015429477207362652,0.039280373603105545,17,Modell 37
6.63730752421543e-05,0.008146966807544231,0.00031547516118735075,0.01776161976158619,18,Modell 37
6.055114135961048e-05,0.007781461346894503,0.0003851596266031265,0.019625484943389893,19,Modell 37
5.5276876082643867e-05,0.007434842176735401,0.000374301103875041,0.01934686303138733,20,Modell 37
0.0012772943591699004,0.03573925420641899,0.01055055856704712,0.10271590948104858,1,Modell 38
0.00020157115068286657,0.014197575859725475,0.0005565530736930668,0.023591376841068268,2,Modell 38
0.00013873761054128408,0.011778692714869976,0.0008058150997385383,0.028386883437633514,3,Modell 38
0.00012057291314704344,0.010980569757521152,0.0007995011983439326,0.02827545255422592,4,Modell 38
0.0001019588962662965,0.010097470134496689,0.0005732094869017601,0.02394179441034794,5,Modell 38
0.00010380549065303057,0.010188497602939606,0.0004894681042060256,0.022123925387859344,6,Modell 38
0.00010273695079376921,0.010135923512279987,0.0005263819475658238,0.02294301614165306,7,Modell 38
9.19919548323378e-05,0.009591243229806423,0.00047270621871575713,0.021741807460784912,8,Modell 38
9.446625335840508e-05,0.009719375520944595,0.00046725705033168197,0.021616129204630852,9,Modell 38
0.00010032200952991843,0.01001608744263649,0.0010810904204845428,0.032879941165447235,10,Modell 38
9.590569243300706e-05,0.009793145582079887,0.0006112540140748024,0.02472355216741562,11,Modell 38
8.25476017780602e-05,0.009085571393370628,0.0004152014444116503,0.02037649229168892,12,Modell 38
7.348719373112544e-05,0.008572467602789402,0.0005953453364782035,0.02439969964325428,13,Modell 38
7.090743747539818e-05,0.008420655503869057,0.0004056505858898163,0.020140768960118294,14,Modell 38
7.656050001969561e-05,0.008749885484576225,0.0005754412850365043,0.023988356813788414,15,Modell 38
7.05872371327132e-05,0.008401621133089066,0.00039641177863813937,0.019910091534256935,16,Modell 38
7.702272705500945e-05,0.008776259608566761,0.0009463164024055004,0.030762257054448128,17,Modell 38
6.639881030423567e-05,0.00814854633063078,0.00045697056339122355,0.021376870572566986,18,Modell 38
6.88505606376566e-05,0.008297624066472054,0.000491772429086268,0.022175943478941917,19,Modell 38
5.721863271901384e-05,0.007564299739897251,0.0003725475980900228,0.01930149272084236,20,Modell 38
0.0017721446929499507,0.04209684953093529,0.0043838913552463055,0.06621096283197403,1,Modell 39
0.0004780906019732356,0.021865282207727432,0.008390240371227264,0.0915982574224472,2,Modell 39
0.00030375662026926875,0.01742861419916153,0.005325376056134701,0.07297517359256744,3,Modell 39
0.00020937279623467475,0.014469720423221588,0.0015824418514966965,0.039779916405677795,4,Modell 39
0.00014488968008663505,0.012037012726068497,0.0005710680852644145,0.02389703132212162,5,Modell 39
0.00011262479529250413,0.010612483136355877,0.0005605124752037227,0.02367514558136463,6,Modell 39
0.00011917447409359738,0.010916706174612045,0.0005300758639350533,0.023023376241326332,7,Modell 39
0.00010420303442515433,0.010207988321781158,0.0005027502775192261,0.022422093898057938,8,Modell 39
0.00010433859279146418,0.010214626789093018,0.0004894376033917069,0.02212323620915413,9,Modell 39
0.00010368381481384858,0.010182525031268597,0.0005620032316073775,0.023706607520580292,10,Modell 39
9.753588528838009e-05,0.009876025840640068,0.0005345569225028157,0.023120487108826637,11,Modell 39
0.00010508524428587407,0.01025110948830843,0.0004696700780186802,0.021671872586011887,12,Modell 39
9.556651639286429e-05,0.009775812737643719,0.0006350512849166989,0.025200223550200462,13,Modell 39
9.480435255682096e-05,0.009736753068864346,0.0006753898924216628,0.0259882640093565,14,Modell 39
9.299618977820501e-05,0.009643453173339367,0.000583183893468231,0.024149199947714806,15,Modell 39
8.542919385945424e-05,0.009242791682481766,0.00044359598541632295,0.021061718463897705,16,Modell 39
8.297387830680236e-05,0.009108999744057655,0.00042387587018311024,0.02058824524283409,17,Modell 39
7.659408584004268e-05,0.008751804940402508,0.00043803855078294873,0.02092937007546425,18,Modell 39
8.321631321450695e-05,0.009122297167778015,0.0004577969084493816,0.02139618992805481,19,Modell 39
8.179211727110669e-05,0.009043899364769459,0.00041315355338156223,0.020326178520917892,20,Modell 39
0.0008480868418700993,0.02912192977964878,0.004980923142284155,0.07057565450668335,1,Modell 40
0.0002250336983706802,0.01500112283974886,0.0016783059109002352,0.04096713289618492,2,Modell 40
0.00018103876209352165,0.013455064967274666,0.0014794314047321677,0.038463376462459564,3,Modell 40
0.00017098651733249426,0.013076181523501873,0.0009588001412339509,0.030964497476816177,4,Modell 40
0.0001313228131039068,0.01145961694419384,0.0008460694225504994,0.02908727340400219,5,Modell 40
0.00011986540630459785,0.010948305949568748,0.000839298008941114,0.028970640152692795,6,Modell 40
0.00011651193926809356,0.010794069617986679,0.0005912461783736944,0.02431555464863777,7,Modell 40
0.00010204948193859309,0.010101954452693462,0.0008266201475635171,0.028751002624630928,8,Modell 40
9.303788101533428e-05,0.00964561477303505,0.0004188622406218201,0.020466124638915062,9,Modell 40
0.00010387483052909374,0.01019190065562725,0.0005737500032410026,0.02395307831466198,10,Modell 40
7.789058872731403e-05,0.008825564756989479,0.0003885894257109612,0.019712671637535095,11,Modell 40
8.373878517886624e-05,0.009150889702141285,0.0011065101716667414,0.033264245837926865,12,Modell 40
8.237562724389136e-05,0.009076101705431938,0.0004793739062733948,0.021894609555602074,13,Modell 40
7.985834963619709e-05,0.008936350233852863,0.00036187469959259033,0.019023004919290543,14,Modell 40
7.722406735410914e-05,0.008787722326815128,0.0005719283362850547,0.023915022611618042,15,Modell 40
6.646312976954505e-05,0.008152492344379425,0.00034655354102142155,0.018615948036313057,16,Modell 40
7.254084630403668e-05,0.008517091162502766,0.0004654526710510254,0.02157435193657875,17,Modell 40
6.883331661811098e-05,0.008296584710478783,0.0005062952404841781,0.022501004859805107,18,Modell 40
7.014768925728276e-05,0.008375422097742558,0.00042981066508218646,0.02073187567293644,19,Modell 40
7.235434895846993e-05,0.008506136015057564,0.00031490199035033584,0.017745478078722954,20,Modell 40
0.0010293881641700864,0.03208408132195473,0.006541257258504629,0.08087804168462753,1,Modell 41
0.00023523408162873238,0.015337342396378517,0.000898046069778502,0.02996741607785225,2,Modell 41
0.00016065557429101318,0.012674997560679913,0.000691511551849544,0.02629660815000534,3,Modell 41
0.0001567537256050855,0.012520132586359978,0.0008267696830444038,0.028753602877259254,4,Modell 41
0.00013737798144575208,0.011720835231244564,0.0007795963319949806,0.027921251952648163,5,Modell 41
0.0001282651792280376,0.011325421743094921,0.0009262611856684089,0.030434539541602135,6,Modell 41
0.00012267028796486557,0.011075661517679691,0.0018569163512438536,0.04309195280075073,7,Modell 41
0.00010847978410311043,0.010415363125503063,0.0005332542350515723,0.023092297837138176,8,Modell 41
0.00010823580669239163,0.010403644293546677,0.0004836833104491234,0.021992800757288933,9,Modell 41
0.0001164546629297547,0.0107914162799716,0.0008348080446012318,0.028893044218420982,10,Modell 41
0.00010193212801823393,0.010096143931150436,0.0004954355536028743,0.02225838229060173,11,Modell 41
8.455062925349921e-05,0.00919514149427414,0.0009120650356635451,0.03020041435956955,12,Modell 41
9.379206312587485e-05,0.009684630669653416,0.0009325696155428886,0.030538002029061317,13,Modell 41
9.012627560878173e-05,0.009493486024439335,0.0006735016359016299,0.025951910763978958,14,Modell 41
0.0017431173473596573,0.04175065830349922,0.006996574345976114,0.0836455300450325,1,Modell 42
0.0004676652024500072,0.021625569090247154,0.008665062487125397,0.09308631718158722,2,Modell 42
0.00027408363530412316,0.01655547134578228,0.0022442624904215336,0.04737364873290062,3,Modell 42
0.0001995722413994372,0.014127003960311413,0.0005776948528364301,0.02403528429567814,4,Modell 42
0.00016377617430407554,0.012797506526112556,0.0010295386891812086,0.03208642452955246,5,Modell 42
0.00016928555851336569,0.013010978698730469,0.0012165952939540148,0.03487972542643547,6,Modell 42
0.00018797330267261714,0.013710335828363895,0.0010675799567252398,0.03267384320497513,7,Modell 42
0.0001912047155201435,0.013827679678797722,0.0011401833035051823,0.033766601234674454,8,Modell 42
0.00015149859245866537,0.012308476492762566,0.0007663421565666795,0.02768288552761078,9,Modell 42
0.0006797413225285709,0.02607184834778309,0.0010903073707595468,0.03301980346441269,1,Modell 43
0.00022502212959807366,0.015000737272202969,0.001064445823431015,0.032625846564769745,2,Modell 43
0.00018494595133233815,0.013599483296275139,0.0022189877927303314,0.04710613191127777,3,Modell 43
0.0001586338912602514,0.012594995088875294,0.0015347423031926155,0.03917578607797623,4,Modell 43
0.0001285005419049412,0.011335807852447033,0.0006410627393051982,0.025319216772913933,5,Modell 43
0.0001248547196155414,0.01117384061217308,0.0011687773512676358,0.03418738767504692,6,Modell 43
0.00010642237612046301,0.010316122323274612,0.0006617216276936233,0.025723950937390327,7,Modell 43
0.00011421214730944484,0.010687008500099182,0.0004040372441522777,0.020100677385926247,8,Modell 43
0.00010612803453113884,0.010301846079528332,0.001277134520933032,0.035737019032239914,9,Modell 43
9.861090802587569e-05,0.009930302388966084,0.0008572872029617429,0.029279466718435287,10,Modell 43
9.572218550601974e-05,0.009783771820366383,0.0011411318555474281,0.03378064185380936,11,Modell 43
0.0001130935488617979,0.010634545236825943,0.0011158190900459886,0.033403877168893814,12,Modell 43
9.956787107512355e-05,0.009978369809687138,0.0007030468550510705,0.02651503123342991,13,Modell 43
0.0012941518798470497,0.035974323749542236,0.008899448439478874,0.09433688968420029,1,Modell 44
0.00033404098940081894,0.018276788294315338,0.0008324352093040943,0.028851952403783798,2,Modell 44
0.0002437498769722879,0.01561249140650034,0.0005075137596577406,0.022528065368533134,3,Modell 44
0.00019608804723247886,0.014003144577145576,0.0007093563908711076,0.026633745059370995,4,Modell 44
0.00019254277867730707,0.01387597806751728,0.00046722422121092677,0.021615369245409966,5,Modell 44
0.00018347834702581167,0.013545418158173561,0.0008243078482337296,0.028710762038826942,6,Modell 44
0.0001637012610444799,0.01279457937926054,0.0008512964705005288,0.02917698584496975,7,Modell 44
0.0001672639191383496,0.012933054938912392,0.0006120137986727059,0.024738913401961327,8,Modell 44
0.0001218643446918577,0.011039218865334988,0.0012044482864439487,0.034705162048339844,9,Modell 44
0.00012411718489602208,0.011140788905322552,0.0006223987438715994,0.024947920814156532,10,Modell 44
0.002386254956945777,0.048849307000637054,0.0053420052863657475,0.07308902591466904,1,Modell 45
0.0006762345437891781,0.02600451000034809,0.006717240903526545,0.08195877820253372,2,Modell 45
0.0004163186822552234,0.020403888076543808,0.00514526292681694,0.07173048704862595,3,Modell 45
0.0003153689031023532,0.017758628353476524,0.003172685159370303,0.056326594203710556,4,Modell 45
0.0002721121709328145,0.016495821997523308,0.0018810633337125182,0.04337122663855553,5,Modell 45
0.0002221971662947908,0.014906279742717743,0.0013021768536418676,0.03608568757772446,6,Modell 45
0.00022731386707164347,0.015076931565999985,0.0006525039207190275,0.02554415538907051,7,Modell 45
0.00023256262647919357,0.015250003896653652,0.0014279246097430587,0.03778788819909096,8,Modell 45
0.0002482343988958746,0.015755455940961838,0.0010953487362712622,0.03309605270624161,9,Modell 45
0.0002150295622413978,0.014663886278867722,0.0010923645459115505,0.033050939440727234,10,Modell 45
0.00020738565945066512,0.014400891028344631,0.0012458313722163439,0.03529633581638336,11,Modell 45
0.00018968840595334768,0.013772740960121155,0.0011562139261513948,0.03400314599275589,12,Modell 45
0.00056979910004884,0.02387046441435814,0.0008121764403767884,0.028498709201812744,1,Modell 46
0.00013262733409646899,0.011516394093632698,0.0008151118527166545,0.0285501629114151,2,Modell 46
0.00011207040370209143,0.0105863306671381,0.0004359666199889034,0.02087981440126896,3,Modell 46
9.666895493865013e-05,0.00983203761279583,0.0005839684745296836,0.02416544035077095,4,Modell 46
9.327429143013433e-05,0.009657861664891243,0.00041935592889785767,0.020478181540966034,5,Modell 46
9.380248229717836e-05,0.009685168042778969,0.0004620669351425022,0.021495742723345757,6,Modell 46
7.295885734492913e-05,0.008541596122086048,0.0007095487671904266,0.026637356728315353,7,Modell 46
7.973994797794148e-05,0.0089297229424119,0.0010433676652610302,0.03230120241641998,8,Modell 46
8.285341027658433e-05,0.009102384559810162,0.0005851617315784097,0.024190116673707962,9,Modell 46
7.901816570665687e-05,0.008889215998351574,0.0005931229097768664,0.02435411512851715,10,Modell 46
0.0012034772662445903,0.03469116985797882,0.008550001308321953,0.09246622025966644,1,Modell 47
0.00021531469246838242,0.014673605561256409,0.0006893397658132017,0.026255281642079353,2,Modell 47
0.00012241571675986052,0.011064163409173489,0.0007144496194086969,0.026729190722107887,3,Modell 47
0.00012156887532910332,0.011025827378034592,0.0007285514730028808,0.026991693302989006,4,Modell 47
0.00011471918696770445,0.010710704140365124,0.0006498106522485614,0.02549138478934765,5,Modell 47
9.755522478371859e-05,0.009877004660665989,0.0005961713613942266,0.024416619911789894,6,Modell 47
9.324400161858648e-05,0.00965629331767559,0.000684355734847486,0.026160193607211113,7,Modell 47
9.5263501862064e-05,0.009760302491486073,0.0007631551707163453,0.02762526273727417,8,Modell 47
8.751556742936373e-05,0.009354976005852222,0.00054596783593297,0.02336595393717289,9,Modell 47
0.00010596875654300675,0.010294112376868725,0.0005239270394667983,0.022889452055096626,10,Modell 47
9.1077912657056e-05,0.00954347476363182,0.0010530657600611448,0.032450973987579346,11,Modell 47
9.227293048752472e-05,0.00960587989538908,0.0005496364319697022,0.02344432659447193,12,Modell 47
7.803127664374188e-05,0.00883353129029274,0.0008241059258580208,0.028707245364785194,13,Modell 47
8.114355296129361e-05,0.009007971733808517,0.000483076146338135,0.021978992968797684,14,Modell 47
7.946921687107533e-05,0.008914550766348839,0.0005234490381553769,0.02287900820374489,15,Modell 47
7.62642957852222e-05,0.00873294286429882,0.0006043479079380631,0.024583488702774048,16,Modell 47
7.609344174852595e-05,0.008723155595362186,0.0006648339331150055,0.02578437328338623,17,Modell 47
7.354802801273763e-05,0.008576015010476112,0.0004229714977554977,0.020566271618008614,18,Modell 47
6.964243220863864e-05,0.008345204405486584,0.0005682070041075349,0.023837093263864517,19,Modell 47
6.616969767492265e-05,0.008134475909173489,0.0004660167614929378,0.021587422117590904,20,Modell 47
0.0017657618736848235,0.04202096909284592,0.0027497669216245413,0.052438221871852875,1,Modell 48
0.0004367008223198354,0.020897388458251953,0.008163996040821075,0.09035483747720718,2,Modell 48
0.0002622262400109321,0.01619340106844902,0.0024163087364286184,0.049155961722135544,3,Modell 48
0.00016754577518440783,0.012943947687745094,0.0013804982881993055,0.03715505823493004,4,Modell 48
0.00011520800035214052,0.010733499191701412,0.0008396074408665299,0.02897598035633564,5,Modell 48
0.00011698343587340787,0.010815887711942196,0.0010081051150336862,0.031750671565532684,6,Modell 48
0.00011965764133492485,0.010938813909888268,0.0008576184627600014,0.029285123571753502,7,Modell 48
0.00010374406701885164,0.010185482911765575,0.0008155776304192841,0.028558319434523582,8,Modell 48
9.833827061811462e-05,0.009916565380990505,0.0007441233028657734,0.02727862447500229,9,Modell 48
9.91407796391286e-05,0.009956946596503258,0.000820199609734118,0.02863912656903267,10,Modell 48
9.646871330915019e-05,0.009821848943829536,0.0008985610911622643,0.02997600845992565,11,Modell 48
9.976947330869734e-05,0.009988467209041119,0.0007984759286046028,0.02825731597840786,12,Modell 48
0.00010023238428402692,0.010011612437665462,0.0007903274963609874,0.028112763538956642,13,Modell 48
9.835159289650619e-05,0.009917236864566803,0.0007425664225593209,0.027250071987509727,14,Modell 48
9.58164018811658e-05,0.009788584895431995,0.0007017009193077683,0.026489637792110443,15,Modell 48
9.0786226792261e-05,0.009528180584311485,0.0007522766827605665,0.027427662163972855,16,Modell 48
8.385364344576374e-05,0.009157163091003895,0.0006276750937104225,0.025053445249795914,17,Modell 48
9.012172085931525e-05,0.009493245743215084,0.0005380037473514676,0.02319490723311901,18,Modell 48
8.169668581103906e-05,0.009038621559739113,0.0007582994876429439,0.027537237852811813,19,Modell 48
8.00743218860589e-05,0.008948425762355328,0.0009073435212485492,0.030122144147753716,20,Modell 48
0.0006330920150503516,0.025161320343613625,0.0019393085967749357,0.044037580490112305,1,Modell 49
0.00019696590607054532,0.014034454710781574,0.0005427437135949731,0.023296860978007317,2,Modell 49
0.00017086038133129478,0.013071357272565365,0.0007853286224417388,0.028023716062307358,3,Modell 49
0.00012874134699814022,0.011346423998475075,0.0006502243923023343,0.0254994984716177,4,Modell 49
0.0001253307273145765,0.01119512040168047,0.0010051107965409756,0.03170348331332207,5,Modell 49
0.00011593014642130584,0.010767086409032345,0.0006281341193243861,0.025062603875994682,6,Modell 49
9.569703252054751e-05,0.009782485663890839,0.0005764361121691763,0.024009084329009056,7,Modell 49
0.001317789894528687,0.036301374435424805,0.010837046429514885,0.10410113632678986,1,Modell 50
0.0002651467511896044,0.016283327713608742,0.0017040608217939734,0.04128027334809303,2,Modell 50
0.0001803393679438159,0.013429049402475357,0.0004960033693350852,0.022271133959293365,3,Modell 50
0.00015592010458931327,0.012486796826124191,0.0007281821453943849,0.02698484994471073,4,Modell 50
0.00014470684982370585,0.012029415927827358,0.0004993815091438591,0.022346844896674156,5,Modell 50
0.00013186085561756045,0.011483068577945232,0.0005331140710040927,0.02308926358819008,6,Modell 50
0.00014450748858507723,0.01202112715691328,0.0005048124585300684,0.02246803231537342,7,Modell 50
0.00012227868137415498,0.011057969182729721,0.000806983734946698,0.02840745821595192,8,Modell 50
0.002107612555846572,0.045908741652965546,0.004593295976519585,0.06777385622262955,1,Modell 51
0.0004850331461057067,0.02202346734702587,0.010442896746098995,0.10219049453735352,2,Modell 51
0.0003251730522606522,0.018032554537057877,0.0035329691600054502,0.059438783675432205,3,Modell 51
0.0002252013946417719,0.015006711706519127,0.001915401197038591,0.043765295296907425,4,Modell 51
0.00017915407079271972,0.013384845107793808,0.0007212081109173596,0.026855317875742912,5,Modell 51
0.00016540569777134806,0.01286101434379816,0.0007026366656646132,0.026507293805480003,6,Modell 51
0.00015524215996265411,0.012459620833396912,0.0006650352152064443,0.02578827738761902,7,Modell 51
0.00015670429274905473,0.012518158182501793,0.0008206533384509385,0.02864704839885235,8,Modell 51
0.00015804519352968782,0.012571603059768677,0.0007882544887252152,0.028075870126485825,9,Modell 51
0.00013629058958031237,0.01167435571551323,0.0005583943566307425,0.02363036945462227,10,Modell 51
0.00012794011854566634,0.011311061680316925,0.0005663655465468764,0.023798435926437378,11,Modell 51
0.0001313208631472662,0.011459531262516975,0.0005723058129660785,0.023922914639115334,12,Modell 51
0.0001300595758948475,0.011404366232454777,0.0005694010178558528,0.023862125352025032,13,Modell 51
0.00011968601029366255,0.010940110310912132,0.0006134656723588705,0.02476823888719082,14,Modell 51
0.00013744921307079494,0.01172387320548296,0.000753384898416698,0.027447856962680817,15,Modell 51
0.0006904696929268539,0.026276789605617523,0.002439765725284815,0.04939398542046547,1,Modell 52
0.0002633657422848046,0.01622854731976986,0.0030771687161177397,0.055472232401371,2,Modell 52
0.000207041171961464,0.014388925395905972,0.002951714675873518,0.05432968586683273,3,Modell 52
0.00016157257778104395,0.012711119838058949,0.0013528758427128196,0.03678146004676819,4,Modell 52
0.00013416094589047134,0.011582786217331886,0.0010680556297302246,0.032681118696928024,5,Modell 52
0.00012048726784996688,0.010976669378578663,0.0008241827599704266,0.028708582744002342,6,Modell 52
0.00010878236935241148,0.01042987871915102,0.0013663850259035826,0.036964647471904755,7,Modell 52
0.0001061519724316895,0.010303008370101452,0.0010482121724635363,0.03237610310316086,8,Modell 52
0.00010630746692186221,0.010310551151633263,0.0007463087094947696,0.027318650856614113,9,Modell 52
9.768685413291678e-05,0.009883666411042213,0.0004930610302835703,0.02220497839152813,10,Modell 52
9.149603283731267e-05,0.009565356187522411,0.00045485934242606163,0.021327432245016098,11,Modell 52
9.873262752080336e-05,0.009936429560184479,0.0004898959887214005,0.022133594378829002,12,Modell 52
9.590411355020478e-05,0.009793064557015896,0.00038559635868296027,0.01963660679757595,13,Modell 52
0.00010705398744903505,0.010346689261496067,0.0009376158122904599,0.03062051348388195,14,Modell 52
0.0001017705726553686,0.010088140144944191,0.0005365203251130879,0.023162908852100372,15,Modell 52
9.583977953298017e-05,0.009789779782295227,0.00033730946597643197,0.01836598664522171,16,Modell 52
9.388486796524376e-05,0.009689420461654663,0.0006892153760418296,0.02625291235744953,17,Modell 52
8.946439629653469e-05,0.009458562359213829,0.0004625166766345501,0.02150620147585869,18,Modell 52
9.968420636141673e-05,0.009984198026359081,0.0010215596994385123,0.031961847096681595,19,Modell 52
8.112833893392235e-05,0.009007127024233341,0.0004039062187075615,0.020097417756915092,20,Modell 52
0.0012428294867277145,0.03525378555059433,0.010910669341683388,0.1044541522860527,1,Modell 53
0.0003175610618200153,0.017820242792367935,0.0014803264057263732,0.03847501054406166,2,Modell 53
0.00021664591622538865,0.014718896709382534,0.0006755664362572134,0.025991661474108696,3,Modell 53
0.00019446972873993218,0.013945240527391434,0.0009088389342650771,0.03014695644378662,4,Modell 53
0.0001715857069939375,0.013099072501063347,0.0010798213770613074,0.032860636711120605,5,Modell 53
0.00018415763042867184,0.013570468872785568,0.0006001185392960906,0.024497317150235176,6,Modell 53
0.00013963071978650987,0.011816544458270073,0.0006494357367046177,0.025484029203653336,7,Modell 53
0.00012524877092801034,0.011191459372639656,0.0009077264694496989,0.03012849949300289,8,Modell 53
0.00013917734031565487,0.0117973443120718,0.0005497351521626115,0.023446431383490562,9,Modell 53
0.00011613412789301947,0.010776554234325886,0.000458180729765445,0.021405156701803207,10,Modell 53
0.0001151581818703562,0.01073117833584547,0.0006325753638520837,0.025151051580905914,11,Modell 53
0.00011272409756202251,0.010617160238325596,0.0006136922165751457,0.02477281168103218,12,Modell 53
0.00010373008990427479,0.010184797458350658,0.0006699541700072587,0.025883473455905914,13,Modell 53
0.00010461332567501813,0.010228065773844719,0.0004873503348790109,0.022076012566685677,14,Modell 53
0.00010696227400330827,0.010342257097363472,0.000540827983058989,0.023255707696080208,15,Modell 53
0.0019185839919373393,0.04380164295434952,0.004166730679571629,0.06455022096633911,1,Modell 54
0.0005917804664932191,0.024326538667082787,0.007249514572322369,0.08514408022165298,2,Modell 54
0.0003571420966181904,0.01889820396900177,0.00405725184828043,0.06369656324386597,3,Modell 54
0.0002857691142708063,0.01690470613539219,0.002405723324045539,0.04904817417263985,4,Modell 54
0.00026289658853784204,0.01621408574283123,0.0011453843908384442,0.03384352847933769,5,Modell 54
0.0002330032439203933,0.015264444053173065,0.0008598293061368167,0.029322845861315727,6,Modell 54
0.00022529164562001824,0.015009718015789986,0.0009958173613995314,0.03155657276511192,7,Modell 54
0.00020293620764277875,0.014245567843317986,0.002095401519909501,0.045775555074214935,8,Modell 54
0.00021117576397955418,0.01453188806772232,0.0010738495038822293,0.032769642770290375,9,Modell 54
0.00020525767467916012,0.01432681642472744,0.000965670682489872,0.031075242906808853,10,Modell 54
0.00018898185226134956,0.01374706719070673,0.0008131563663482666,0.028515895828604698,11,Modell 54
0.00018694195023272187,0.013672671280801296,0.0009299350203946233,0.03049483522772789,12,Modell 54
0.00016471488925162703,0.012834129855036736,0.0011788178235292435,0.03433391824364662,13,Modell 54
0.00017996988026425242,0.013415285386145115,0.0007466300739906728,0.027324533089995384,14,Modell 54
0.00016510569548700005,0.012849345803260803,0.0009807194583117962,0.03131644055247307,15,Modell 54
0.00016226085426751524,0.012738165445625782,0.0007071854779496789,0.026592958718538284,16,Modell 54
0.00015081184392329305,0.012280547060072422,0.0011721133487299085,0.03423614054918289,17,Modell 54
0.0001520544901723042,0.012331037782132626,0.0008754757000133395,0.02958843857049942,18,Modell 54
0.00015161653573159128,0.012313266284763813,0.0011894677300006151,0.03448865935206413,19,Modell 54
0.0001313037791987881,0.011458786204457283,0.0007768254727125168,0.027871588245034218,20,Modell 54
0.0007219003746286035,0.026868203654885292,0.0013914445880800486,0.03730207309126854,1,Modell 55
0.00014165689935907722,0.011901970021426678,0.0005889811436645687,0.02426893450319767,2,Modell 55
0.00012076502753188834,0.010989313945174217,0.0006107194349169731,0.024712737649679184,3,Modell 55
0.00012253699242137372,0.011069642379879951,0.0014171324437484145,0.03764481842517853,4,Modell 55
0.00010082288645207882,0.01004105992615223,0.0005157959531061351,0.022711141034960747,5,Modell 55
0.00010255014785798267,0.010126704350113869,0.0007140437955968082,0.026721598580479622,6,Modell 55
0.00010126561392098665,0.010063081979751587,0.0004643503634724766,0.021548790857195854,7,Modell 55
8.622152381576598e-05,0.00928555428981781,0.000537737098056823,0.023189159110188484,8,Modell 55
8.992665243567899e-05,0.009482966735959053,0.0009483949397690594,0.030796021223068237,9,Modell 55
9.600178600521758e-05,0.009798049926757812,0.0004923369851894677,0.022188667207956314,10,Modell 55
7.824751810403541e-05,0.008845762349665165,0.00045125707401894033,0.021242812275886536,11,Modell 55
7.412365812342614e-05,0.008609510026872158,0.0007820256287232041,0.027964720502495766,12,Modell 55
7.339820149354637e-05,0.00856727547943592,0.0004904635716229677,0.02214641124010086,13,Modell 55
7.59963077143766e-05,0.008717586286365986,0.0006220113136805594,0.02494015544652939,14,Modell 55
7.892416761023924e-05,0.008883927948772907,0.0005609573563560843,0.023684538900852203,15,Modell 55
7.219091639854014e-05,0.008496523834764957,0.00039566130726598203,0.01989123784005642,16,Modell 55
6.331471377052367e-05,0.007957054302096367,0.0007320659351535141,0.02705671638250351,17,Modell 55
6.996219599386677e-05,0.008364340290427208,0.0003265675622969866,0.01807118020951748,18,Modell 55
6.984078936511651e-05,0.00835708063095808,0.00043323831050656736,0.020814377814531326,19,Modell 55
5.584415339399129e-05,0.007472894620150328,0.00047326297499239445,0.021754607558250427,20,Modell 55
0.0011972329812124372,0.03460105508565903,0.013946419581770897,0.11809495836496353,1,Modell 56
0.0002697589516174048,0.01642434112727642,0.0007815545541234314,0.027956297621130943,2,Modell 56
0.00012778038217220455,0.011303998529911041,0.001141002052463591,0.03377872332930565,3,Modell 56
0.0001258342817891389,0.011217587627470493,0.0010579845402389765,0.03252667561173439,4,Modell 56
0.00011111501225968823,0.010541110299527645,0.0015906610060483217,0.039883092045784,5,Modell 56
0.00011538925173226744,0.010741938836872578,0.0006812376086600125,0.026100529357790947,6,Modell 56
0.00011586409527808428,0.010764018632471561,0.0008617506246082485,0.029355589300394058,7,Modell 56
9.871259680949152e-05,0.00993542093783617,0.0012130211107432842,0.03482845425605774,8,Modell 56
9.420436981599778e-05,0.009705892764031887,0.000602173910010606,0.02453923225402832,9,Modell 56
9.269086876884103e-05,0.009627609513700008,0.0006762180710211396,0.026004193350672722,10,Modell 56
8.395948680117726e-05,0.00916294101625681,0.0006936655263416469,0.026337530463933945,11,Modell 56
9.935199341271073e-05,0.009967546910047531,0.0011409398866817355,0.03377780318260193,12,Modell 56
0.00010100590588990599,0.010050169192254543,0.0005574430106207728,0.023610230535268784,13,Modell 56
8.973717922344804e-05,0.009472970850765705,0.0005189575022086501,0.022780638188123703,14,Modell 56
9.302231046603993e-05,0.009644807316362858,0.0005010858876630664,0.022384947165846825,15,Modell 56
7.675540109630674e-05,0.008761015720665455,0.0004745480546262115,0.02178412303328514,16,Modell 56
6.914341065566987e-05,0.008315252140164375,0.0007880255579948425,0.028071792796254158,17,Modell 56
7.213054050225765e-05,0.008492969907820225,0.0005241123726591468,0.022893501445651054,18,Modell 56
7.7813419920858e-05,0.008821191266179085,0.0010229962645098567,0.03198431432247162,19,Modell 56
